A11,A12,A13,A14,duration,A30,A31,A32,A33,A34,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A410,amount,A61,A62,A63,A64,A65,A71,A72,A73,A74,A75,installment,A91,A92,A93,A94,A95,A101,A102,A103,residence,A121,A122,A123,A124,<= 25 years,> 25 years,A141,A142,A143,A151,A152,A153,cards,A171,A172,A173,A174,liable,A191,A192,A201,A202
0.0,1.0,0.0,0.0,-0.738667542842371,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8879720921215812,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9184771676276685,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1405047057619635,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.7049259983890862,0.0,1.0,0.0,0.0,-0.4282895663715403,1.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,-0.2408572253028645,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053429502714128274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9184771676276685,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0469866784197936,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.7590838217047033,0.0,0.0,1.0,0.0,2.3348689263480744,0.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,-0.4897623840726178,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6621916644444927,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8701833340815202,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0469866784197936,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.7049259983890862,0.0,0.0,1.0,0.0,-0.4282895663715403,1.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,-0.4897623840726178,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030219132971574827,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8701833340815202,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1405047057619635,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.7049259983890862,0.0,0.0,1.0,0.0,-0.4282895663715403,1.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,-0.2408572253028645,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9196891027813249,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8701833340815202,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.7659772668958666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0270789116578085,0.0,0.0,1.0,0.0,-0.4282895663715403,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,-0.738667542842371,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9948310975498378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8701833340815202,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.7659772668958666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.7049259983890862,0.0,0.0,1.0,0.0,-0.4282895663715403,1.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.7547634097761486,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4649382570832016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8701833340815202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7659772668958666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0270789116578085,0.0,0.0,1.0,0.0,-0.4282895663715403,1.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,-0.9875727016121243,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6584643379492774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8701833340815202,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0469866784197936,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.7049259983890862,0.0,0.0,0.0,1.0,2.3348689263480744,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,1.2525737273156552,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09348160369923188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9184771676276685,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0469866784197936,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0270789116578085,0.0,0.0,1.0,0.0,-0.4282895663715403,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,-0.738667542842371,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7121681798329849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.024146916773074168,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.7659772668958666,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.7049259983890862,0.0,0.0,1.0,0.0,-0.4282895663715403,1.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,-0.8216359290989554,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7504480639603406,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9184771676276685,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0469866784197936,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.7590838217047033,0.0,1.0,0.0,0.0,-0.4282895663715403,1.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,-0.4897623840726178,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3350404325042217,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8701833340815202,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0469866784197936,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.7049259983890862,0.0,0.0,1.0,0.0,-0.4282895663715403,1.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,-0.2408572253028645,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24624669683710493,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.7645135849361147,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0469866784197936,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.7590838217047033,0.0,0.0,1.0,0.0,-0.4282895663715403,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,1.003668568545902,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4113020591206054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.024146916773074168,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.7659772668958666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0270789116578085,0.0,0.0,0.0,1.0,-0.4282895663715403,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,1.2525737273156552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.23331518486948957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9184771676276685,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.7659772668958666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0270789116578085,0.0,0.0,1.0,0.0,-0.4282895663715403,1.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,-1.1535094741252931,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9007320534973665,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9184771676276685,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.7659772668958666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0270789116578085,0.0,1.0,0.0,0.0,-0.4282895663715403,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,-0.4067939978160333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7430047531577991,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8701833340815202,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1405047057619635,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.7590838217047033,1.0,0.0,0.0,0.0,-0.4282895663715403,0.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,-1.2364778603818776,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143458119087724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.7645135849361147,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1405047057619635,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.7590838217047033,0.0,0.0,1.0,0.0,2.3348689263480744,1.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,-1.2364778603818776,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5391998145167852,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8701833340815202,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0469866784197936,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.7049259983890862,0.0,1.0,0.0,0.0,2.3348689263480744,1.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.2569530922366421,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5106614520130986,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9184771676276685,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.7659772668958666,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0270789116578085,0.0,0.0,0.0,1.0,-0.4282895663715403,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,-0.9875727016121243,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3066849627802546,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8701833340815202,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1405047057619635,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.7049259983890862,0.0,0.0,0.0,1.0,-0.4282895663715403,1.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.2569530922366421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7135859533191833,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.024146916773074168,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1405047057619635,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.7049259983890862,0.0,1.0,0.0,0.0,-0.4282895663715403,1.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,-0.738667542842371,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6877115871960632,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8701833340815202,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.6724592395536968,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.7049259983890862,0.0,0.0,1.0,0.0,-0.4282895663715403,1.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.2569530922366421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5771815570058132,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.7645135849361147,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7659772668958666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.7049259983890862,0.0,0.0,1.0,0.0,-0.4282895663715403,0.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,-0.738667542842371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7667524590516217,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9184771676276685,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1405047057619635,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0270789116578085,0.0,0.0,1.0,0.0,-0.4282895663715403,1.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,-0.4897623840726178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5055276942195742,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9184771676276685,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.6724592395536968,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.7049259983890862,0.0,0.0,1.0,0.0,-0.4282895663715403,1.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.2569530922366421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12396373365249658,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8701833340815202,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0469866784197936,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0270789116578085,0.0,0.0,1.0,0.0,-0.4282895663715403,1.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,-0.738667542842371,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14612211546829057,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9184771676276685,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0469866784197936,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.7049259983890862,0.0,0.0,0.0,1.0,-0.4282895663715403,0.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,-0.2408572253028645,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49241328947223945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9184771676276685,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0469866784197936,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0270789116578085,0.0,0.0,1.0,0.0,-0.4282895663715403,1.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.2525737273156552,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.744239633864278,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.024146916773074168,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.7659772668958666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0270789116578085,0.0,0.0,1.0,0.0,-0.4282895663715403,1.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,-1.2364778603818776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0379016382870576,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9184771676276685,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.6724592395536968,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.7049259983890862,0.0,0.0,1.0,0.0,-0.4282895663715403,1.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,-0.4897623840726178,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1712875948483114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8701833340815202,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1405047057619635,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0270789116578085,0.0,0.0,1.0,0.0,-0.4282895663715403,1.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.2569530922366421,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25989843773570875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9184771676276685,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0469866784197936,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0270789116578085,0.0,1.0,0.0,0.0,2.3348689263480744,1.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,-0.738667542842371,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.572163048070897,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8701833340815202,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.7659772668958666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.7049259983890862,0.0,0.0,1.0,0.0,-0.4282895663715403,1.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,1.2525737273156552,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1848127447004178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9184771676276685,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0469866784197936,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0270789116578085,0.0,0.0,0.0,1.0,-0.4282895663715403,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,-0.738667542842371,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.88903542223623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9184771676276685,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.6724592395536968,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.7049259983890862,0.0,0.0,1.0,0.0,-0.4282895663715403,0.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.2569530922366421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08870228927725708,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8701833340815202,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7659772668958666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.7049259983890862,0.0,1.0,0.0,0.0,-0.4282895663715403,1.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.2569530922366421,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6657360981599887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8701833340815202,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.7659772668958666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.7049259983890862,0.0,0.0,1.0,0.0,-0.4282895663715403,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,-0.738667542842371,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8844276584060854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9184771676276685,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.7659772668958666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.7049259983890862,0.0,0.0,1.0,0.0,-0.4282895663715403,1.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,-0.738667542842371,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8266533888435023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9184771676276685,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.7659772668958666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.7590838217047033,0.0,0.0,1.0,0.0,-0.4282895663715403,0.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.008047933466888799,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5916574335061244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9184771676276685,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1405047057619635,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0270789116578085,0.0,0.0,1.0,0.0,-0.4282895663715403,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.7547634097761486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3547063685312793,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8701833340815202,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.7659772668958666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0270789116578085,0.0,1.0,0.0,0.0,-0.4282895663715403,1.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.2569530922366421,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.47185557392236327,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9184771676276685,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0469866784197936,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.7049259983890862,0.0,0.0,1.0,0.0,-0.4282895663715403,0.0,1.0,1.0,0.0
0.0,0.0,1.0,0.0,0.2569530922366421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169332485210844,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8701833340815202,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0469866784197936,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.7049259983890862,0.0,0.0,1.0,0.0,-0.4282895663715403,1.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,-0.9046043153555399,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13123549386320782,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.7645135849361147,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0469866784197936,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.7049259983890862,0.0,0.0,1.0,0.0,-0.4282895663715403,1.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.2569530922366421,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3807636274341188,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9184771676276685,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0469866784197936,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0270789116578085,0.0,0.0,1.0,0.0,2.3348689263480744,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,2.746004679934175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.492123844629637,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.024146916773074168,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0469866784197936,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.7049259983890862,0.0,0.0,1.0,0.0,-0.4282895663715403,0.0,1.0,1.0,0.0
